source,title,company,location,salary_min,salary_max,salary_mid,salary_text,skills,specialty,published_at,url
trudvsem,инженер-программист по технической защите информации,"ГБУЗ СК ""КРАЕВОЙ ЦЕНТР СПИД""",Ставропольский край,27200.0,27200.0,66000.0,27200 – 27200,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022601947070/c44ff030-17a2-11f1-8bc0-37ef9cb662f7
trudvsem,Инженер-технолог-программист (механическая обработка),"АО ""АСКОЛЬД""",Приморский край,50000.0,60000.0,32250.0,50000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022500508128/f2e624d0-1cea-11f1-8f30-01f4356002f8
trudvsem,Наладчик-программист фрезерных станков с ЧПУ,"МОСКОВСКИЙ ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ПОИСК"" ИМЕНИ В.И. РДУЛТОВСКОГО""",Город Москва,185000.0,185000.0,39500.0,185000 – 185000,,Software Engineer,,https://trudvsem.ru/vacancy/card/49e23e60-c413-11ed-a5f0-91f5d381286a/558fd188-3e15-11f1-a969-bf33e0c96538
trudvsem,Программист Центра молодежного инновационного творчества,"ФГАОУ ВО ""ТЮМЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ТЮМЕНСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ТЮМГУ",Тюменская область,31953.0,31953.0,80000.0,31953 – 31953,,Software Engineer,,https://trudvsem.ru/vacancy/card/1027200780749/f21605fe-0725-11f1-9ed5-a782872f6753
trudvsem,инженер программист для обслуживания станков с ПУ,"АО ""ГМС ЛИВГИДРОМАШ""",Орловская область,85000.0,85000.0,27100.0,85000 – 85000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025700514476/7f1f9a78-3d58-11f1-9ec0-9b1de8cd141d
trudvsem,оператор диспетчерской службы (системный программист),"МКУ ""ЕДДС Г.О. ДОНЕЦК""",Донецкая Народная Республика,35000.0,40000.0,37500.0,35000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1259300009693/638de198-2683-11f1-8d48-d52d8860c0e6
trudvsem,Инженер-программист 3 категории ЦТАИ,"АО ""ЭО ЗАЭС""",Запорожская область,112467.0,112467.0,27093.0,112467 – 112467,,Software Engineer,,https://trudvsem.ru/vacancy/card/1227700626350/9f4af138-07e5-11f1-93cf-9fd44cff2ded
trudvsem,Инженер-программист ПЛИС (3 категории),"АО ""СЕВЕРНЫЙ ПРЕСС""",Город Санкт-Петербург,110000.0,120000.0,30500.0,110000 – 120000,,Software Engineer,,https://trudvsem.ru/vacancy/card/5067847021556/01b6bf78-8cad-11f0-b942-abd4f0e64f6f
trudvsem,Инженер-программист по технической защите информации,КГБУЗ ККПНД № 5,Красноярский край,69500.0,104600.0,28546.5,69500 – 104600,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022401623551/26abb5d8-36c5-11f0-8895-cb26dff57dd7
trudvsem,Инженер-программист (бюро станков с ЧПУ),"АО ""БЭМЗ""",Новосибирская область,100000.0,130000.0,45000.0,100000 – 130000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025404721583/8a6392d0-f1ed-11f0-8628-a3cca5294b78
trudvsem,Инженер-программист (в/ч 25030-11),в/ч 25030-14,Приморский край,35000.0,40000.0,28100.0,35000 – 40000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022500581400/9e1ea758-d796-11ef-bfeb-e7d0d2cf29b1
trudvsem,Инженер-программист информационно-аналитического отдела,"ГБУЗ ""СЦРМБ"" ЛНР",Луганская Народная Республика,27093.0,27093.0,28546.5,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1229400050780/78761c98-fa8b-11f0-a027-0dd543315e5a
trudvsem,техник-программист в ЦБ им. Н.И. Кочина,"МБУК ""УК"" ДАЛЬНЕКОНСТАНТИНОВСКОГО ОКРУГА",Нижегородская область,27093.0,27093.0,40000.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025201988525/6a0cbb60-0647-11f1-ae51-ab2b58821405
trudvsem,"Программист, КРМ-молодежь до 18 лет",ГБПОУ РА ДСХТ,Республика Адыгея (Адыгея),27093.0,27500.0,38078.5,27093 – 27500,"0,5 ставки-11300-11500руб.",Software Engineer,,https://trudvsem.ru/vacancy/card/1020100508779/9980b3b0-2c3a-11f1-a3e3-e78cce9ac03b
trudvsem,Ведущий инженер программист по АСУ и диспетчеризации,"АО ""МКБ ""ИСКРА""",Город Москва,100000.0,120000.0,47500.0,100000 – 120000,"Работа в стабильной, социально-ответственной компании, с более чем 75-ти летней историей; Возможность приобретения нового опыта и знаний на крупном промышленном предприятии; Участие в решении амбициозных проектов и задач; Перспектива карьерного роста; Оформление по Трудовому кодексу Российской Федерации; Наличие корпоративной столовой, первичной профсоюзной организации; Официальная заработная плата с своевременной выплатой; Работа по графику 5/2, с 8 до 17, пятница до 15:45.",Software Engineer,,https://trudvsem.ru/vacancy/card/1027714027395/60bdee95-be73-11ed-8b4a-7dbf5d2a6230
trudvsem,Ведущий технолог-программист станков с ЧПУ,"ООО ""ВЛЗ""",Нижегородская область,42500.0,85000.0,45500.0,42500 – 85000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1075247001500/18be3188-37fc-11f1-889f-09fcf7d79153
trudvsem,Программист (вне квоты 2026г.) 14.04.2026г.,"ООО ""ВЕСНА""",Забайкальский край,47000.0,47000.0,36000.0,47000 – 47000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1237500007458/c9cb8e28-37cd-11f1-893d-d9cbc9403423
trudvsem,Инженер-технолог программист станков с ПУ,"АО ""БАЗ""",Брянская область,108780.0,108780.0,57300.0,108780 – 108780,,Software Engineer,,https://trudvsem.ru/vacancy/card/3012b800-807a-11ea-b710-736ab11edb0c/24227c78-372a-11f1-98b8-3554601360ec
trudvsem,Инженер-программист радиоэлектронных средств и комплексов,"ООО ""НОВЫЕ ТРАНСПОРТНЫЕ СИСТЕМЫ"" ИЛИ ООО ""НТС""",Белгородская область,60000.0,110000.0,27093.0,60000 – 110000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1113123021758/b19ae728-f762-11f0-8628-a3cca5294b78
trudvsem,инженер-программист по технической защите информации,"ГБНТУК КК ""КУБАНСКИЙ КАЗАЧИЙ ХОР""",Краснодарский край,60000.0,60000.0,13547.0,60000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1032304932659/4faaee98-2389-11f1-8d48-d52d8860c0e6
trudvsem,технический писатель 1С,"ООО ""МИКРОСАН""",Новосибирская область,80000.0,100000.0,37750.0,80000 – 100000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1025403209182/d8a02730-f05b-11f0-9535-877db9a256ca
trudvsem,"Менеджер проектов ""Умный дом""","ООО ""ИНЖИНИРИНГ""",Город Москва,120000.0,250000.0,37500.0,120000 – 250000,,Project Manager,,https://trudvsem.ru/vacancy/card/1107746900777/c78f77d0-334e-11f1-b41d-4f06ba5fe534
trudvsem,Программист отдела разработки и сопровождения программного обеспечения,"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС",Ростовская область,32800.0,32800.0,62500.0,32800 – 32800,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026103709499/73fbe968-494b-11f1-b4d8-b7a0ba5a93f0
trudvsem,Инженер-программист 2 категории (СИТ-126),"ГУП ""ПЕТЕРБУРГСКИЙ МЕТРОПОЛИТЕН""",Город Санкт-Петербург,134998.0,138498.0,46000.0,134998 – 138498,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/1027810223407/83a042a0-3eef-11f1-a969-bf33e0c96538
trudvsem,Инженер-программист 1 категории (СИТ-125),"ГУП ""ПЕТЕРБУРГСКИЙ МЕТРОПОЛИТЕН""",Город Санкт-Петербург,124662.0,128558.0,27093.0,124662 – 128558,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/1027810223407/e5521898-3eed-11f1-a969-bf33e0c96538
trudvsem,Младший программист отдела разработки корпоративных систем,"АО ""ТРАНССЕТЬ""",Нижегородская область,28000.0,28000.0,32000.0,28000 – 28000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025203752188/cc154e10-334e-11f1-b41d-4f06ba5fe534
trudvsem,ВЕДУЩИЙ ИНЖЕНЕР-ПРОГРАММИСТ ОБОРУДОВАНИЯ МЕТАЛЛООБРАБОТКИ С пу,"АО ""ИЛ""",Ульяновская область,80000.0,130000.0,36075.0,80000 – 130000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1027739118659/7b9364c8-3729-11f1-baf9-5bf979b29a8e
trudvsem,Ведущий программист отдела прикладного программного обеспечения,"МКУ ""ЦИТИТО""",Иркутская область,52500.0,52500.0,48362.5,52500 – 52500,,Software Engineer,,https://trudvsem.ru/vacancy/card/1023800836454/993db5e8-46d6-11f1-8fcb-23fe0b827b56
trudvsem,"Инженер-программист 1, 2 и 3 категории","АО ""ГПТП""ГРАНИТ""",Город Москва,95400.0,142500.0,52000.0,95400 – 142500,"Оформление по ТК, соц. обеспечение. Резюме направлять на электронную почту: staffedu@gptp-granit.ru Контактный телефон: +79852905163",Software Engineer,,https://trudvsem.ru/vacancy/card/1027731005323/2a68cf48-1b0e-11f1-8f30-01f4356002f8
trudvsem,"техник 1 категории ( системный администратор, программист)","ГБУ ""ХОЗУПРАВЛЕНИЕ РТ""",Республика Тыва,50000.0,70000.0,40000.0,50000 – 70000,,SysAdmin,,https://trudvsem.ru/vacancy/card/1051700519672/11a48fb8-2371-11f1-8ad2-c1033fd9106c
trudvsem,Ведущий инженер-программист отдела информационных технологий,"ФИЛИАЛ ПУБЛИЧНО-ПРАВОВОЙ КОМПАНИИ ""РОСКАДАСТР"" ПО АСТРАХАНСКОЙ ОБЛАСТИ",Астраханская область,27093.0,30000.0,27093.0,27093 – 30000,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/67cb3810-ac61-11ed-9eaf-ed798474fbe2/9d708ac8-db15-11f0-80a1-cd70d8371981
trudvsem,Инженер-программист по обслуживанию систем АСУ ТП,"ООО ""БУИНСКИЙ САХАР""",Республика Татарстан (Татарстан),45000.0,60600.0,65000.0,45000 – 60600,,Software Engineer,,https://trudvsem.ru/vacancy/card/1131673001790/d70a2f7b-58b1-11f0-8b75-e7d0d2cf29b1
trudvsem,Ведущий инженер-программист ЦПС №1 г.Алчевск,"ГУП ЛНР ""ПОЧТА ЛНР""",Луганская Народная Республика,46200.0,46200.0,50000.0,46200 – 46200,,Software Engineer,,https://trudvsem.ru/vacancy/card/1229400073650/ebbf1e28-228d-11f1-a132-1bfbe2e9d3d5
trudvsem,Программист-аналитик 1С / Консультант-аналитик ERP,Мечел,Пермский край,47000.0,47000.0,20000.0,47000 – 47000,"Условия: Официальное трудоустройство; График работы 5/2 с 8-00 до 17-00, выходные суббота-воскресенье; Корпоративные скидки в магазинах 20%; Выплата ЗП 2 раза в месяц; Возможна частичная компенсация ГСМ; Соцпакет. Требования: Глубокое понимание структуры системы и ее возможностей. Опыт работы с конфигурациями, настройка, доработка модулей для специфических нужд бизнеса. Понимание ключевых бизнес-процессов в таких областях, как бухгалтерия, финансы, логистика и склад, для правильной настройки, доработки под нужды компании. Умение работать в команде, взаимодействовать с другими отделами компании (бухгалтерия, логистика, отдел продаж). Аналитическое мышление для улучшения бизнес-процессов.",ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027700404797/788ebd80-fb63-11f0-aac5-35b797e45fda
